2021/05/21 13:56:41 kid1| Initializing IP Cache...
2021/05/21 13:56:41 kid1| DNS Socket created at [::], FD 5
2021/05/21 13:56:41 kid1| DNS Socket created at 0.0.0.0, FD 9
2021/05/21 13:56:41 kid1| Adding nameserver 179.51.50.202 from /etc/resolv.conf
2021/05/21 13:56:41 kid1| Adding nameserver 179.51.50.203 from /etc/resolv.conf
2021/05/21 13:56:41 kid1| Logfile: opening log daemon:/var/log/squid/access.log
2021/05/21 13:56:41 kid1| Logfile Daemon: opening log /var/log/squid/access.log
2021/05/21 13:56:41 kid1| ipcCreate: fork: (12) Cannot allocate memory
2021/05/21 13:56:41 kid1| storeDirWriteCleanLogs: Starting...
2021/05/21 13:56:41 kid1|   Finished.  Wrote 0 entries.
2021/05/21 13:56:41 kid1|   Took 0.00 seconds (  0.00 entries/sec).
2021/05/21 13:56:41 kid1| FATAL: Couldn't start logfile helper
2021/05/21 13:56:41 kid1| Squid Cache (Version 4.6): Terminated abnormally.
CPU Usage: 13.065 seconds = 11.852 user + 1.213 sys
Maximum Resident Size: 3573888 KB
Page faults with physical i/o: 120
2021/05/21 13:57:00 kid1| Set Current Directory to /var/spool/squid
2021/05/21 13:57:00 kid1| Starting Squid Cache version 4.6 for x86_64-pc-linux-gnu...
2021/05/21 13:57:00 kid1| Service Name: squid
2021/05/21 13:57:00 kid1| Process ID 2401
2021/05/21 13:57:00 kid1| Process Roles: worker
2021/05/21 13:57:00 kid1| With 1024 file descriptors available
2021/05/21 13:57:00 kid1| Initializing IP Cache...
2021/05/21 13:57:00 kid1| DNS Socket created at [::], FD 5
2021/05/21 13:57:00 kid1| DNS Socket created at 0.0.0.0, FD 9
2021/05/21 13:57:00 kid1| Adding nameserver 179.51.50.202 from /etc/resolv.conf
2021/05/21 13:57:00 kid1| Adding nameserver 179.51.50.203 from /etc/resolv.conf
2021/05/21 13:57:00 kid1| Logfile: opening log daemon:/var/log/squid/access.log
2021/05/21 13:57:00 kid1| Logfile Daemon: opening log /var/log/squid/access.log
2021/05/21 13:57:00 kid1| ipcCreate: fork: (12) Cannot allocate memory
2021/05/21 13:57:00 kid1| storeDirWriteCleanLogs: Starting...
2021/05/21 13:57:00 kid1|   Finished.  Wrote 0 entries.
2021/05/21 13:57:00 kid1|   Took 0.00 seconds (  0.00 entries/sec).
2021/05/21 13:57:00 kid1| FATAL: Couldn't start logfile helper
2021/05/21 13:57:00 kid1| Squid Cache (Version 4.6): Terminated abnormally.
CPU Usage: 17.928 seconds = 15.744 user + 2.184 sys
Maximum Resident Size: 3592672 KB
Page faults with physical i/o: 53
2021/05/21 13:57:16 kid1| Set Current Directory to /var/spool/squid
2021/05/21 13:57:16 kid1| Starting Squid Cache version 4.6 for x86_64-pc-linux-gnu...
2021/05/21 13:57:16 kid1| Service Name: squid
2021/05/21 13:57:16 kid1| Process ID 2403
2021/05/21 13:57:16 kid1| Process Roles: worker
2021/05/21 13:57:16 kid1| With 1024 file descriptors available
2021/05/21 13:57:16 kid1| Initializing IP Cache...
2021/05/21 13:57:16 kid1| DNS Socket created at [::], FD 5
2021/05/21 13:57:16 kid1| DNS Socket created at 0.0.0.0, FD 9
2021/05/21 13:57:16 kid1| Adding nameserver 179.51.50.202 from /etc/resolv.conf
2021/05/21 13:57:16 kid1| Adding nameserver 179.51.50.203 from /etc/resolv.conf
2021/05/21 13:57:16 kid1| Logfile: opening log daemon:/var/log/squid/access.log
2021/05/21 13:57:16 kid1| Logfile Daemon: opening log /var/log/squid/access.log
2021/05/21 13:57:16 kid1| ipcCreate: fork: (12) Cannot allocate memory
2021/05/21 13:57:16 kid1| storeDirWriteCleanLogs: Starting...
2021/05/21 13:57:16 kid1|   Finished.  Wrote 0 entries.
2021/05/21 13:57:16 kid1|   Took 0.00 seconds (  0.00 entries/sec).
2021/05/21 13:57:16 kid1| FATAL: Couldn't start logfile helper
2021/05/21 13:57:16 kid1| Squid Cache (Version 4.6): Terminated abnormally.
CPU Usage: 14.806 seconds = 13.245 user + 1.561 sys
Maximum Resident Size: 3592976 KB
Page faults with physical i/o: 16
2021/05/21 13:57:28 kid1| Set Current Directory to /var/spool/squid
2021/05/21 13:57:28 kid1| Starting Squid Cache version 4.6 for x86_64-pc-linux-gnu...
2021/05/21 13:57:28 kid1| Service Name: squid
2021/05/21 13:57:28 kid1| Process ID 2405
2021/05/21 13:57:28 kid1| Process Roles: worker
2021/05/21 13:57:28 kid1| With 1024 file descriptors available
2021/05/21 13:57:28 kid1| Initializing IP Cache...
2021/05/21 13:57:28 kid1| DNS Socket created at [::], FD 5
2021/05/21 13:57:28 kid1| DNS Socket created at 0.0.0.0, FD 9
2021/05/21 13:57:28 kid1| Adding nameserver 179.51.50.202 from /etc/resolv.conf
2021/05/21 13:57:28 kid1| Adding nameserver 179.51.50.203 from /etc/resolv.conf
2021/05/21 13:57:28 kid1| Logfile: opening log daemon:/var/log/squid/access.log
2021/05/21 13:57:28 kid1| Logfile Daemon: opening log /var/log/squid/access.log
2021/05/21 13:57:28 kid1| ipcCreate: fork: (12) Cannot allocate memory
2021/05/21 13:57:28 kid1| storeDirWriteCleanLogs: Starting...
2021/05/21 13:57:28 kid1|   Finished.  Wrote 0 entries.
2021/05/21 13:57:28 kid1|   Took 0.00 seconds (  0.00 entries/sec).
2021/05/21 13:57:28 kid1| FATAL: Couldn't start logfile helper
2021/05/21 13:57:28 kid1| Squid Cache (Version 4.6): Terminated abnormally.
CPU Usage: 11.822 seconds = 10.520 user + 1.302 sys
Maximum Resident Size: 3591248 KB
Page faults with physical i/o: 0
2021/05/21 13:57:41 kid1| Set Current Directory to /var/spool/squid
2021/05/21 13:57:41 kid1| Starting Squid Cache version 4.6 for x86_64-pc-linux-gnu...
2021/05/21 13:57:41 kid1| Service Name: squid
2021/05/21 13:57:41 kid1| Process ID 2407
2021/05/21 13:57:41 kid1| Process Roles: worker
2021/05/21 13:57:41 kid1| With 1024 file descriptors available
2021/05/21 13:57:41 kid1| Initializing IP Cache...
2021/05/21 13:57:41 kid1| DNS Socket created at [::], FD 5
2021/05/21 13:57:41 kid1| DNS Socket created at 0.0.0.0, FD 9
2021/05/21 13:57:41 kid1| Adding nameserver 179.51.50.202 from /etc/resolv.conf
2021/05/21 13:57:41 kid1| Adding nameserver 179.51.50.203 from /etc/resolv.conf
2021/05/21 13:57:41 kid1| Logfile: opening log daemon:/var/log/squid/access.log
2021/05/21 13:57:41 kid1| Logfile Daemon: opening log /var/log/squid/access.log
2021/05/21 13:57:41 kid1| ipcCreate: fork: (12) Cannot allocate memory
2021/05/21 13:57:41 kid1| storeDirWriteCleanLogs: Starting...
2021/05/21 13:57:41 kid1|   Finished.  Wrote 0 entries.
2021/05/21 13:57:41 kid1|   Took 0.00 seconds (  0.00 entries/sec).
2021/05/21 13:57:41 kid1| FATAL: Couldn't start logfile helper
2021/05/21 13:57:41 kid1| Squid Cache (Version 4.6): Terminated abnormally.
CPU Usage: 12.382 seconds = 11.146 user + 1.236 sys
Maximum Resident Size: 3591328 KB
Page faults with physical i/o: 0
2021/05/21 13:57:50 kid1| Set Current Directory to /var/spool/squid
2021/05/21 13:57:50 kid1| Starting Squid Cache version 4.6 for x86_64-pc-linux-gnu...
2021/05/21 13:57:50 kid1| Service Name: squid
2021/05/21 13:57:50 kid1| Process ID 2409
2021/05/21 13:57:50 kid1| Process Roles: worker
2021/05/21 13:57:50 kid1| With 1024 file descriptors available
2021/05/21 13:57:50 kid1| Initializing IP Cache...
2021/05/21 13:57:50 kid1| DNS Socket created at [::], FD 5
2021/05/21 13:57:50 kid1| DNS Socket created at 0.0.0.0, FD 9
2021/05/21 13:57:50 kid1| Adding nameserver 179.51.50.202 from /etc/resolv.conf
2021/05/21 13:57:50 kid1| Adding nameserver 179.51.50.203 from /etc/resolv.conf
2021/05/21 13:57:50 kid1| Logfile: opening log daemon:/var/log/squid/access.log
2021/05/21 13:57:50 kid1| Logfile Daemon: opening log /var/log/squid/access.log
2021/05/21 13:57:50 kid1| ipcCreate: fork: (12) Cannot allocate memory
2021/05/21 13:57:50 kid1| storeDirWriteCleanLogs: Starting...
2021/05/21 13:57:50 kid1|   Finished.  Wrote 0 entries.
2021/05/21 13:57:50 kid1|   Took 0.00 seconds (  0.00 entries/sec).
2021/05/21 13:57:50 kid1| FATAL: Couldn't start logfile helper
2021/05/21 13:57:50 kid1| Squid Cache (Version 4.6): Terminated abnormally.
CPU Usage: 9.090 seconds = 8.418 user + 0.672 sys
Maximum Resident Size: 3592112 KB
Page faults with physical i/o: 0
2021/05/21 13:57:58 kid1| Set Current Directory to /var/spool/squid
2021/05/21 13:57:58 kid1| Starting Squid Cache version 4.6 for x86_64-pc-linux-gnu...
2021/05/21 13:57:58 kid1| Service Name: squid
2021/05/21 13:57:58 kid1| Process ID 2411
2021/05/21 13:57:58 kid1| Process Roles: worker
2021/05/21 13:57:58 kid1| With 1024 file descriptors available
2021/05/21 13:57:58 kid1| Initializing IP Cache...
2021/05/21 13:57:58 kid1| DNS Socket created at [::], FD 5
2021/05/21 13:57:58 kid1| DNS Socket created at 0.0.0.0, FD 9
2021/05/21 13:57:58 kid1| Adding nameserver 179.51.50.202 from /etc/resolv.conf
2021/05/21 13:57:58 kid1| Adding nameserver 179.51.50.203 from /etc/resolv.conf
2021/05/21 13:57:58 kid1| Logfile: opening log daemon:/var/log/squid/access.log
2021/05/21 13:57:58 kid1| Logfile Daemon: opening log /var/log/squid/access.log
2021/05/21 13:57:58 kid1| ipcCreate: fork: (12) Cannot allocate memory
2021/05/21 13:57:58 kid1| storeDirWriteCleanLogs: Starting...
2021/05/21 13:57:58 kid1|   Finished.  Wrote 0 entries.
2021/05/21 13:57:58 kid1|   Took 0.00 seconds (  0.00 entries/sec).
2021/05/21 13:57:58 kid1| FATAL: Couldn't start logfile helper
2021/05/21 13:57:58 kid1| Squid Cache (Version 4.6): Terminated abnormally.
CPU Usage: 8.260 seconds = 7.603 user + 0.658 sys
Maximum Resident Size: 3592000 KB
Page faults with physical i/o: 0
2021/05/21 13:58:09 kid1| Set Current Directory to /var/spool/squid
2021/05/21 13:58:09 kid1| Starting Squid Cache version 4.6 for x86_64-pc-linux-gnu...
2021/05/21 13:58:09 kid1| Service Name: squid
2021/05/21 13:58:09 kid1| Process ID 2413
2021/05/21 13:58:09 kid1| Process Roles: worker
2021/05/21 13:58:09 kid1| With 1024 file descriptors available
2021/05/21 13:58:09 kid1| Initializing IP Cache...
2021/05/21 13:58:09 kid1| DNS Socket created at [::], FD 5
2021/05/21 13:58:09 kid1| DNS Socket created at 0.0.0.0, FD 9
2021/05/21 13:58:09 kid1| Adding nameserver 179.51.50.202 from /etc/resolv.conf
2021/05/21 13:58:09 kid1| Adding nameserver 179.51.50.203 from /etc/resolv.conf
2021/05/21 13:58:09 kid1| Logfile: opening log daemon:/var/log/squid/access.log
2021/05/21 13:58:09 kid1| Logfile Daemon: opening log /var/log/squid/access.log
2021/05/21 13:58:09 kid1| ipcCreate: fork: (12) Cannot allocate memory
2021/05/21 13:58:09 kid1| storeDirWriteCleanLogs: Starting...
2021/05/21 13:58:09 kid1|   Finished.  Wrote 0 entries.
2021/05/21 13:58:09 kid1|   Took 0.00 seconds (  0.00 entries/sec).
2021/05/21 13:58:09 kid1| FATAL: Couldn't start logfile helper
2021/05/21 13:58:09 kid1| Squid Cache (Version 4.6): Terminated abnormally.
CPU Usage: 10.426 seconds = 9.394 user + 1.032 sys
Maximum Resident Size: 3592544 KB
Page faults with physical i/o: 0
2021/05/21 13:58:18 kid1| Set Current Directory to /var/spool/squid
2021/05/21 13:58:18 kid1| Starting Squid Cache version 4.6 for x86_64-pc-linux-gnu...
2021/05/21 13:58:18 kid1| Service Name: squid
2021/05/21 13:58:18 kid1| Process ID 2415
2021/05/21 13:58:18 kid1| Process Roles: worker
2021/05/21 13:58:18 kid1| With 1024 file descriptors available
2021/05/21 13:58:18 kid1| Initializing IP Cache...
2021/05/21 13:58:18 kid1| DNS Socket created at [::], FD 5
2021/05/21 13:58:18 kid1| DNS Socket created at 0.0.0.0, FD 9
2021/05/21 13:58:18 kid1| Adding nameserver 179.51.50.202 from /etc/resolv.conf
2021/05/21 13:58:18 kid1| Adding nameserver 179.51.50.203 from /etc/resolv.conf
2021/05/21 13:58:18 kid1| Logfile: opening log daemon:/var/log/squid/access.log
2021/05/21 13:58:18 kid1| Logfile Daemon: opening log /var/log/squid/access.log
2021/05/21 13:58:18 kid1| ipcCreate: fork: (12) Cannot allocate memory
2021/05/21 13:58:18 kid1| storeDirWriteCleanLogs: Starting...
2021/05/21 13:58:18 kid1|   Finished.  Wrote 0 entries.
2021/05/21 13:58:18 kid1|   Took 0.00 seconds (  0.00 entries/sec).
2021/05/21 13:58:18 kid1| FATAL: Couldn't start logfile helper
2021/05/21 13:58:18 kid1| Squid Cache (Version 4.6): Terminated abnormally.
CPU Usage: 8.582 seconds = 7.834 user + 0.748 sys
Maximum Resident Size: 3591984 KB
Page faults with physical i/o: 0
2021/05/21 13:58:26 kid1| Set Current Directory to /var/spool/squid
2021/05/21 13:58:26 kid1| Starting Squid Cache version 4.6 for x86_64-pc-linux-gnu...
2021/05/21 13:58:26 kid1| Service Name: squid
2021/05/21 13:58:26 kid1| Process ID 2418
2021/05/21 13:58:26 kid1| Process Roles: worker
2021/05/21 13:58:26 kid1| With 1024 file descriptors available
2021/05/21 13:58:26 kid1| Initializing IP Cache...
2021/05/21 13:58:26 kid1| DNS Socket created at [::], FD 5
2021/05/21 13:58:26 kid1| DNS Socket created at 0.0.0.0, FD 9
2021/05/21 13:58:26 kid1| Adding nameserver 179.51.50.202 from /etc/resolv.conf
2021/05/21 13:58:26 kid1| Adding nameserver 179.51.50.203 from /etc/resolv.conf
2021/05/21 13:58:26 kid1| Logfile: opening log daemon:/var/log/squid/access.log
2021/05/21 13:58:26 kid1| Logfile Daemon: opening log /var/log/squid/access.log
2021/05/21 13:58:26 kid1| ipcCreate: fork: (12) Cannot allocate memory
2021/05/21 13:58:26 kid1| storeDirWriteCleanLogs: Starting...
2021/05/21 13:58:26 kid1|   Finished.  Wrote 0 entries.
2021/05/21 13:58:26 kid1|   Took 0.00 seconds (  0.00 entries/sec).
2021/05/21 13:58:26 kid1| FATAL: Couldn't start logfile helper
2021/05/21 13:58:26 kid1| Squid Cache (Version 4.6): Terminated abnormally.
CPU Usage: 8.371 seconds = 7.649 user + 0.722 sys
Maximum Resident Size: 3591328 KB
Page faults with physical i/o: 0
2021/05/21 13:58:35 kid1| Set Current Directory to /var/spool/squid
2021/05/21 13:58:35 kid1| Starting Squid Cache version 4.6 for x86_64-pc-linux-gnu...
2021/05/21 13:58:35 kid1| Service Name: squid
2021/05/21 13:58:35 kid1| Process ID 2420
2021/05/21 13:58:35 kid1| Process Roles: worker
2021/05/21 13:58:35 kid1| With 1024 file descriptors available
2021/05/21 13:58:35 kid1| Initializing IP Cache...
2021/05/21 13:58:35 kid1| DNS Socket created at [::], FD 5
2021/05/21 13:58:35 kid1| DNS Socket created at 0.0.0.0, FD 9
2021/05/21 13:58:35 kid1| Adding nameserver 179.51.50.202 from /etc/resolv.conf
2021/05/21 13:58:35 kid1| Adding nameserver 179.51.50.203 from /etc/resolv.conf
2021/05/21 13:58:35 kid1| Logfile: opening log daemon:/var/log/squid/access.log
2021/05/21 13:58:35 kid1| Logfile Daemon: opening log /var/log/squid/access.log
2021/05/21 13:58:35 kid1| ipcCreate: fork: (12) Cannot allocate memory
2021/05/21 13:58:35 kid1| storeDirWriteCleanLogs: Starting...
2021/05/21 13:58:35 kid1|   Finished.  Wrote 0 entries.
2021/05/21 13:58:35 kid1|   Took 0.00 seconds (  0.00 entries/sec).
2021/05/21 13:58:35 kid1| FATAL: Couldn't start logfile helper
2021/05/21 13:58:35 kid1| Squid Cache (Version 4.6): Terminated abnormally.
CPU Usage: 8.323 seconds = 7.608 user + 0.715 sys
Maximum Resident Size: 3592368 KB
Page faults with physical i/o: 1
2021/05/21 13:58:45 kid1| Set Current Directory to /var/spool/squid
2021/05/21 13:58:45 kid1| Starting Squid Cache version 4.6 for x86_64-pc-linux-gnu...
2021/05/21 13:58:45 kid1| Service Name: squid
2021/05/21 13:58:45 kid1| Process ID 2422
2021/05/21 13:58:45 kid1| Process Roles: worker
2021/05/21 13:58:45 kid1| With 1024 file descriptors available
2021/05/21 13:58:45 kid1| Initializing IP Cache...
2021/05/21 13:58:45 kid1| DNS Socket created at [::], FD 5
2021/05/21 13:58:45 kid1| DNS Socket created at 0.0.0.0, FD 9
2021/05/21 13:58:45 kid1| Adding nameserver 179.51.50.202 from /etc/resolv.conf
2021/05/21 13:58:45 kid1| Adding nameserver 179.51.50.203 from /etc/resolv.conf
2021/05/21 13:58:45 kid1| Logfile: opening log daemon:/var/log/squid/access.log
2021/05/21 13:58:45 kid1| Logfile Daemon: opening log /var/log/squid/access.log
2021/05/21 13:58:45 kid1| ipcCreate: fork: (12) Cannot allocate memory
2021/05/21 13:58:45 kid1| storeDirWriteCleanLogs: Starting...
2021/05/21 13:58:45 kid1|   Finished.  Wrote 0 entries.
2021/05/21 13:58:45 kid1|   Took 0.00 seconds (  0.00 entries/sec).
2021/05/21 13:58:45 kid1| FATAL: Couldn't start logfile helper
2021/05/21 13:58:45 kid1| Squid Cache (Version 4.6): Terminated abnormally.
CPU Usage: 9.695 seconds = 8.875 user + 0.820 sys
Maximum Resident Size: 3593104 KB
Page faults with physical i/o: 0
2021/05/21 13:58:53 kid1| Set Current Directory to /var/spool/squid
2021/05/21 13:58:53 kid1| Starting Squid Cache version 4.6 for x86_64-pc-linux-gnu...
2021/05/21 13:58:53 kid1| Service Name: squid
2021/05/21 13:58:53 kid1| Process ID 2424
2021/05/21 13:58:53 kid1| Process Roles: worker
2021/05/21 13:58:53 kid1| With 1024 file descriptors available
2021/05/21 13:58:53 kid1| Initializing IP Cache...
2021/05/21 13:58:53 kid1| DNS Socket created at [::], FD 5
2021/05/21 13:58:53 kid1| DNS Socket created at 0.0.0.0, FD 9
2021/05/21 13:58:53 kid1| Adding nameserver 179.51.50.202 from /etc/resolv.conf
2021/05/21 13:58:53 kid1| Adding nameserver 179.51.50.203 from /etc/resolv.conf
2021/05/21 13:58:53 kid1| Logfile: opening log daemon:/var/log/squid/access.log
2021/05/21 13:58:53 kid1| Logfile Daemon: opening log /var/log/squid/access.log
2021/05/21 13:58:53 kid1| ipcCreate: fork: (12) Cannot allocate memory
2021/05/21 13:58:53 kid1| storeDirWriteCleanLogs: Starting...
2021/05/21 13:58:53 kid1|   Finished.  Wrote 0 entries.
2021/05/21 13:58:53 kid1|   Took 0.00 seconds (  0.00 entries/sec).
2021/05/21 13:58:53 kid1| FATAL: Couldn't start logfile helper
2021/05/21 13:58:53 kid1| Squid Cache (Version 4.6): Terminated abnormally.
CPU Usage: 8.314 seconds = 7.663 user + 0.651 sys
Maximum Resident Size: 3591424 KB
Page faults with physical i/o: 0
2021/05/21 13:59:01| Removing PID file (/var/run/squid.pid)
2021/05/21 13:59:09| Created PID file (/var/run/squid.pid)
2021/05/21 13:59:19 kid1| Set Current Directory to /var/spool/squid
2021/05/21 13:59:19 kid1| Creating missing swap directories
2021/05/21 13:59:19 kid1| No cache_dir stores are configured.
2021/05/21 13:59:19| Removing PID file (/var/run/squid.pid)
2021/05/21 13:59:29| Created PID file (/var/run/squid.pid)
2021/05/21 13:59:38 kid1| Set Current Directory to /var/spool/squid
2021/05/21 13:59:38 kid1| Starting Squid Cache version 4.6 for x86_64-pc-linux-gnu...
2021/05/21 13:59:38 kid1| Service Name: squid
2021/05/21 13:59:38 kid1| Process ID 2448
2021/05/21 13:59:38 kid1| Process Roles: worker
2021/05/21 13:59:38 kid1| With 1024 file descriptors available
2021/05/21 13:59:38 kid1| Initializing IP Cache...
2021/05/21 13:59:38 kid1| DNS Socket created at [::], FD 5
2021/05/21 13:59:38 kid1| DNS Socket created at 0.0.0.0, FD 9
2021/05/21 13:59:38 kid1| Adding nameserver 179.51.50.202 from /etc/resolv.conf
2021/05/21 13:59:38 kid1| Adding nameserver 179.51.50.203 from /etc/resolv.conf
2021/05/21 13:59:38 kid1| Logfile: opening log daemon:/var/log/squid/access.log
2021/05/21 13:59:38 kid1| Logfile Daemon: opening log /var/log/squid/access.log
2021/05/21 13:59:38 kid1| ipcCreate: fork: (12) Cannot allocate memory
2021/05/21 13:59:38 kid1| storeDirWriteCleanLogs: Starting...
2021/05/21 13:59:38 kid1|   Finished.  Wrote 0 entries.
2021/05/21 13:59:38 kid1|   Took 0.00 seconds (  0.00 entries/sec).
2021/05/21 13:59:38 kid1| FATAL: Couldn't start logfile helper
2021/05/21 13:59:38 kid1| Squid Cache (Version 4.6): Terminated abnormally.
CPU Usage: 8.897 seconds = 8.087 user + 0.810 sys
Maximum Resident Size: 3591792 KB
Page faults with physical i/o: 6
2021/05/21 13:59:50 kid1| Set Current Directory to /var/spool/squid
2021/05/21 13:59:50 kid1| Starting Squid Cache version 4.6 for x86_64-pc-linux-gnu...
2021/05/21 13:59:50 kid1| Service Name: squid
2021/05/21 13:59:50 kid1| Process ID 2463
2021/05/21 13:59:50 kid1| Process Roles: worker
2021/05/21 13:59:50 kid1| With 1024 file descriptors available
2021/05/21 13:59:50 kid1| Initializing IP Cache...
2021/05/21 13:59:50 kid1| DNS Socket created at [::], FD 5
2021/05/21 13:59:50 kid1| DNS Socket created at 0.0.0.0, FD 9
2021/05/21 13:59:50 kid1| Adding nameserver 179.51.50.202 from /etc/resolv.conf
2021/05/21 13:59:50 kid1| Adding nameserver 179.51.50.203 from /etc/resolv.conf
2021/05/21 13:59:50 kid1| Logfile: opening log daemon:/var/log/squid/access.log
2021/05/21 13:59:50 kid1| Logfile Daemon: opening log /var/log/squid/access.log
2021/05/21 13:59:50 kid1| ipcCreate: fork: (12) Cannot allocate memory
2021/05/21 13:59:50 kid1| storeDirWriteCleanLogs: Starting...
2021/05/21 13:59:50 kid1|   Finished.  Wrote 0 entries.
2021/05/21 13:59:50 kid1|   Took 0.00 seconds (  0.00 entries/sec).
2021/05/21 13:59:50 kid1| FATAL: Couldn't start logfile helper
2021/05/21 13:59:50 kid1| Squid Cache (Version 4.6): Terminated abnormally.
CPU Usage: 11.708 seconds = 10.544 user + 1.164 sys
Maximum Resident Size: 3591616 KB
Page faults with physical i/o: 41
2021/05/21 13:59:58 kid1| Set Current Directory to /var/spool/squid
2021/05/21 13:59:58 kid1| Starting Squid Cache version 4.6 for x86_64-pc-linux-gnu...
2021/05/21 13:59:58 kid1| Service Name: squid
2021/05/21 13:59:58 kid1| Process ID 2465
2021/05/21 13:59:58 kid1| Process Roles: worker
2021/05/21 13:59:58 kid1| With 1024 file descriptors available
2021/05/21 13:59:58 kid1| Initializing IP Cache...
2021/05/21 13:59:58 kid1| DNS Socket created at [::], FD 5
2021/05/21 13:59:58 kid1| DNS Socket created at 0.0.0.0, FD 9
2021/05/21 13:59:58 kid1| Adding nameserver 179.51.50.202 from /etc/resolv.conf
2021/05/21 13:59:58 kid1| Adding nameserver 179.51.50.203 from /etc/resolv.conf
2021/05/21 13:59:58 kid1| Logfile: opening log daemon:/var/log/squid/access.log
2021/05/21 13:59:58 kid1| Logfile Daemon: opening log /var/log/squid/access.log
2021/05/21 13:59:58 kid1| ipcCreate: fork: (12) Cannot allocate memory
2021/05/21 13:59:58 kid1| storeDirWriteCleanLogs: Starting...
2021/05/21 13:59:58 kid1|   Finished.  Wrote 0 entries.
2021/05/21 13:59:58 kid1|   Took 0.00 seconds (  0.00 entries/sec).
2021/05/21 13:59:58 kid1| FATAL: Couldn't start logfile helper
2021/05/21 13:59:58 kid1| Squid Cache (Version 4.6): Terminated abnormally.
CPU Usage: 8.327 seconds = 7.564 user + 0.763 sys
Maximum Resident Size: 3591520 KB
Page faults with physical i/o: 0
2021/05/21 14:00:13 kid1| Set Current Directory to /var/spool/squid
2021/05/21 14:00:13 kid1| Starting Squid Cache version 4.6 for x86_64-pc-linux-gnu...
2021/05/21 14:00:13 kid1| Service Name: squid
2021/05/21 14:00:13 kid1| Process ID 2467
2021/05/21 14:00:13 kid1| Process Roles: worker
2021/05/21 14:00:13 kid1| With 1024 file descriptors available
2021/05/21 14:00:13 kid1| Initializing IP Cache...
2021/05/21 14:00:13 kid1| DNS Socket created at [::], FD 5
2021/05/21 14:00:13 kid1| DNS Socket created at 0.0.0.0, FD 9
2021/05/21 14:00:13 kid1| Adding nameserver 179.51.50.202 from /etc/resolv.conf
2021/05/21 14:00:13 kid1| Adding nameserver 179.51.50.203 from /etc/resolv.conf
2021/05/21 14:00:13 kid1| Logfile: opening log daemon:/var/log/squid/access.log
2021/05/21 14:00:13 kid1| Logfile Daemon: opening log /var/log/squid/access.log
2021/05/21 14:00:13 kid1| ipcCreate: fork: (12) Cannot allocate memory
2021/05/21 14:00:13 kid1| storeDirWriteCleanLogs: Starting...
2021/05/21 14:00:13 kid1|   Finished.  Wrote 0 entries.
2021/05/21 14:00:13 kid1|   Took 0.00 seconds (  0.00 entries/sec).
2021/05/21 14:00:13 kid1| FATAL: Couldn't start logfile helper
2021/05/21 14:00:13 kid1| Squid Cache (Version 4.6): Terminated abnormally.
CPU Usage: 14.275 seconds = 12.879 user + 1.396 sys
Maximum Resident Size: 3590368 KB
Page faults with physical i/o: 0
2021/05/21 14:00:24 kid1| Set Current Directory to /var/spool/squid
2021/05/21 14:00:24 kid1| Starting Squid Cache version 4.6 for x86_64-pc-linux-gnu...
2021/05/21 14:00:24 kid1| Service Name: squid
2021/05/21 14:00:24 kid1| Process ID 2469
2021/05/21 14:00:24 kid1| Process Roles: worker
2021/05/21 14:00:24 kid1| With 1024 file descriptors available
2021/05/21 14:00:24 kid1| Initializing IP Cache...
2021/05/21 14:00:24 kid1| DNS Socket created at [::], FD 5
2021/05/21 14:00:24 kid1| DNS Socket created at 0.0.0.0, FD 9
2021/05/21 14:00:24 kid1| Adding nameserver 179.51.50.202 from /etc/resolv.conf
2021/05/21 14:00:24 kid1| Adding nameserver 179.51.50.203 from /etc/resolv.conf
2021/05/21 14:00:24 kid1| Logfile: opening log daemon:/var/log/squid/access.log
2021/05/21 14:00:24 kid1| Logfile Daemon: opening log /var/log/squid/access.log
2021/05/21 14:00:24 kid1| ipcCreate: fork: (12) Cannot allocate memory
2021/05/21 14:00:24 kid1| storeDirWriteCleanLogs: Starting...
2021/05/21 14:00:24 kid1|   Finished.  Wrote 0 entries.
2021/05/21 14:00:24 kid1|   Took 0.00 seconds (  0.00 entries/sec).
2021/05/21 14:00:24 kid1| FATAL: Couldn't start logfile helper
2021/05/21 14:00:24 kid1| Squid Cache (Version 4.6): Terminated abnormally.
CPU Usage: 10.429 seconds = 9.458 user + 0.971 sys
Maximum Resident Size: 3590592 KB
Page faults with physical i/o: 0
2021/05/21 14:00:33 kid1| Set Current Directory to /var/spool/squid
2021/05/21 14:00:33 kid1| Starting Squid Cache version 4.6 for x86_64-pc-linux-gnu...
2021/05/21 14:00:33 kid1| Service Name: squid
2021/05/21 14:00:33 kid1| Process ID 2471
2021/05/21 14:00:33 kid1| Process Roles: worker
2021/05/21 14:00:33 kid1| With 1024 file descriptors available
2021/05/21 14:00:33 kid1| Initializing IP Cache...
2021/05/21 14:00:33 kid1| DNS Socket created at [::], FD 5
2021/05/21 14:00:33 kid1| DNS Socket created at 0.0.0.0, FD 9
2021/05/21 14:00:33 kid1| Adding nameserver 179.51.50.202 from /etc/resolv.conf
2021/05/21 14:00:33 kid1| Adding nameserver 179.51.50.203 from /etc/resolv.conf
2021/05/21 14:00:33 kid1| Logfile: opening log daemon:/var/log/squid/access.log
2021/05/21 14:00:33 kid1| Logfile Daemon: opening log /var/log/squid/access.log
